,,,"If you don’t receive an email, please make sure you've entered the address you registered with, and check your spam folder.","Si no recibes un correo electrónico, asegúrate de haber ingresado la dirección con la que te registraste y verifica tu carpeta de correo no deseado.","Si vous ne recevez pas d'e-mail, assurez-vous d'avoir fourni l'adresse avec laquelle vous vous êtes inscrit et vérifiez votre dossier spam.","Se não receber um e-mail, certifique-se de que introduziu o endereço com o qual se registou, e verifique a sua pasta de spam.",إلا ما وصلكش إميل، تأكد من فضلك أنه دخلتي البريد الإلكتروني لي قمتي بالتسجيل فيه، و حاول تقلب في ملف الرسائل الغير مرغوب فيه.,"Ikiwa hautapokea barua pepe, tafadhali hakikisha umeandika anwani uliyosajiliwa nayo, na uangalie folda yako ya barua taka.","Ngati simunalandire imelo, onetsetsani kuti mwalemba imelo yomwe munatsekulira akaunti yanu, ndipo onani mu foda yofikira ma imelo osafunikira kwenikweni.","Niba utakiriye imeyili, genzura ko wanditse imeyili wakoresheje wiyandikisha, kandi unarebe ahajya imeyili za spam.","Uma ungatholi i imeyili, sicela uqinisekise ukuthi ufake ikheli elilungileyo owalibhalisa ngesikhathi ubhalisa, njalo kangela ku folda ilezinto ezigaxekileyo.","Kana usina kuwana tsamba yepamhepo, tarisisa kuti waisa kero chaiyo here huye tsvaga mu forudha inoenda tsamba dzausingadi kuwana.","Niba mutaronse imeyiri, musabwe kuraba neza ko mwinjije aderese mwiyandikishirijeko, kandi murabe no mububiko bwa spam.",Ny mailaka nampiasainao tamin’ny fisoratana anarana ampiasaina ary jereo any amin’ny spam azafady raha tsy voaray ilay mailaka.,"यदि तपाईंले ईमेल प्राप्त गर्नुभएन भने, कृपया यो सुनिश्चित गर्नुहोस् कि तपाईंले दर्ता गर्नुभएकै ठेगाना तपाईंले प्रविष्ट गर्नुभयो र तपाईंको स्प्याम फोल्डर जाँच गर्नुहोस्।",اگر آپ کو ای میل نہ ملے تو براہ کرم یقینی بنائیں کہ آپ نے وہی ایڈریس درج کیا ہو جس کے ساتھ آپ نے رجسٹر کیا تھا، اور اپنا اسپیم فولڈر چیک کریں۔,"Correo mana chaskishpaka, kanpa correoka alli killkashkata kutin rikuy. O correo basura carpetapi mashkay.","Если вы не получили письмо, убедитесь, что введенный вами адрес электронной почты соответствует адресу, введенному при регистрации, а также проверьте папку со спамом.","Uma ungayitholi i-imeyili, sicela uqiniseke ukuthi ufake ikheli owabhalisa ngalo bese uhlola ifolda yakho yogaxekile.",ኢ-ሜይል እንተ ዘይተቐቢልካ በጃኻ ናብቲ ዝመዝገብካዮ ኣድራሻ ኸም ዝኣተኻ ኣረጋግጽ፣ ፋይል ስፓምካ ድማ ርአ።,"Агар паёми эелктронӣ дарёфт нашуд, лутфан адресеро, ки бо он сабти ном намудаед дубора бисанҷед ва фолдери спамро низ тафтиш намоед.",ئەگەر ئیمەیڵێکت پێنەگات، تکایە دڵنیابەرەوە لە ئیمەیڵەکەی داخڵت کردووە، و سەیری فۆڵدەری سپامەکەت بکە,ប្រសិនបើអ្នកមិនទទួលបានអ៊ីមែលទេនោះ សូមប្រាកដថាអ្នកបានវាយបញ្ចូលអ៊ីមែលដែលអ្នកបានចុះឈ្មោះជាមួយយើង ហើយសូមពិនិត្យមើលប្រអប់សារឥតបានការ។,"Agar elektron pochta xabarini olmasangiz, ro‘yxatdan o‘tgan manzilingizni kiritganingizga ishonch hosil qiling va spam papkangizni tekshiring.","Eger siz email qabillamag’an bolsan’iz, iltimas, dizimnen o’tkizgen address arqalı kirgenin’izge isenim ka’mil qilin’, ha’m spamlar papkasın tekserin’.","Jika Anda belum menerima surel, mohon pastikan Anda telah memasukkan alamat yang telah Anda daftarkan, dan cek di folder spam Anda.",,,,,,,"Якщо ви не отримали електронного листа, переконайтеся, що ви ввели адресу, яку використовували під час реєстрації, і перевірте папку зі спамом."
,,,"Enter your email address below, and we'll email instructions for setting a new one.",Ingrese tu dirección de correo electrónico a continuación y te enviaremos las instrucciones para configurar una nueva.,"Entrez votre adresse e-mail ci-dessous, et vous recevrez par e-mail des instructions permettant d'en définir un nouveau.","Introduza o seu e-mail abaixo, e enviaremos instruções por correio electrónico para definir um novo endereço.",دخل البريد الإلكتروني أدناه، و غادي نرسلوا لك إميل فيه جميع التعليمات باش تقوم بإعداد واحد جديد.,"Ingiza anwani yako ya barua pepe hapa chini, na tutakutumia barua ya maagizo ya kuunda mpya.","Lembani imelo yanu m’munsimu, ndipo titumiza imelo ya ndondomeko yopangira mawu achinsinsi atsopano.","Andika imeyili yawe hano, maze tukohereze amabwiriza yo gukurikiza.",Bhala ikheli yaseimeyili yakho pansi sizakuthumezela imiyalo yokhusetha entsha.,"Isa kero yako yetsamba dzepamhepo pasi, tichakutumira mirayiridzo yekugadzira patsva.","Injiza aderese ya imeyiri yanyu, hama turabarungikira amabwirizwa yo gushiraho irindi jambo kabanga rishasha.",Soraty eo ambany eo ny mailakanao dia halefanay aminao ny toro-lalana hanovana ny teny miafinao.,"तल तपाईंको ईमेल ठेगाना प्रविष्ट गर्नुहोस्, र हामी नयाँ सेटिंग गर्न निर्देशनहरू ईमेल गर्नेछौं।",ذیل میں اپنا ای میل ایڈریس درج کریں اور ہم نیا سیٹ کرنے کی ہدایات ای میل کر دیں گے۔,Imata rurana kashkata yachankapak kanpa correomi killkay.,"Введите вашу электронную почту, и мы вышлем на нее инструкцию по восстановлению пароля.","Faka ikheli lakho le-imeyili ngezansi, bese sizokuthumelela imiyalo yokusetha entsha.",ኣብ ታሕቲ ዘሎ ኣድራሻ ኢ-ሜይልካ ኣእቱ እሞ፣ ሓዱሽ ኣድራሻ ንምድላው ዝሕግዝ መምርሒታት ብኢ-ሜይል ክንልእኽ ኢና።,Адреси электронии худро дар зер ворид кунед ва мо барои иваз кардани пароли ба шумо дастуруламал хоҳем фиристод.,ئیمەیڵەکەت لە خوارەوە داخڵ بکە، و ڕێنماییەکان بۆ دانانی یەکێکی نوێت بە ئیمەیڵ بۆ دەنێرین,សូមបញ្ចូលអ៊ីមែលរបស់អ្នកនៅខាងក្រោម ហើយយើងនឹងផ្ញើជូនការណែនាំសម្រាប់ការកំណត់ពាក្យសម្ងាត់ថ្មី។,Quyida elektron pochta manzilingizni kiriting va yangisini o‘rnatish bo‘yicha ko‘rsatmalarni elektron pochta orqali yuboramiz.,"To’menge email addressin’izdi kiritin’, ha’m biz jan’asın ornatıw ushın qollanba jiberemiz.","Masukkan alamat surel Anda di bawah ini, dan kami akan mengirimkan surel berisi petunjuk pengaturan baru.",,,,,,,"Введіть свою адресу електронної пошти нижче, і ми надішлемо вказівки щодо відновлення пароля."
,,,Email address:,Dirección de correo electrónico:,Adresse e-mail :,Endereço de e-mail:,البريد الإلكتروني:,Barua pepe:,Imelo:,Imeyili:,Ikheli ye imeyili:,Kero yetsamba dzepamhepo:,Aderese ya imeyiri:,Adiresy mailaka :,इमेल ठेगाना:,ای میل ایڈریس:,Correo:,Электронная почта:,Ikheli le-imeyili:,ኢ-ሜይል ኣድራሻ:,Адреси электронӣ,ئیمەیڵ:,អាសយដ្ឋានអ៊ីមែល៖,Elektron pochta manzili:,Email address:,Alamat surel:,,,,,,,Адреса електронної пошти:
,,,Reset my password,Restablecer mi contraseña,Réinitialiser mon mot de passe,Redefinir a minha palavra-passe,تغيير كلمة المرور,Weka upya nenosiri langu,Kuchotsa mawu anga achinsinsi,Kugarura ijambo ry’ibanga,Faka kutsha iphasiwedi yami,Gadzira pasiwedhi itsva,Guhindura ijambo kabanga,Teny miafina vaovao,मेरो पासवर्ड रिसेट गर्नुहोस्,اپنا پاسورڈ تبدیل کریں,Kanpa claveta kutin rurachun,Сбросить пароль,Setha kabusha iphasiwedi yami,ነቲ መሕለፊ ቃልካ መሊስካ ኣዐርዮ,Аз нав ивазкунии парол,دووبارە دانانەوەی وشەی تێپەڕ,កំណត់ពាក្យសម្ងាត់របស់ខ្ញុំជាថ្មី,Parolimni tiklang,Menin’ parolimdi qayta ornatıw,Reset kata sandi saya,,,,,,,Скинути мій пароль
,TRUE,"Shown when reading an article, this counts how many of the articles within a section have been read by the user.",You have read %(read)s out of %(total)s,Has leído %(read)s de un total de %(total)s,Vous avez lu %(read)s sur %(total)s,Você leu %(read)s de %(total)s,قريتي %(read)s من %(total)s,Umesoma %(read)s kati ya %(total)s,Mwawerenga %(read)s pa %(total)s,Wasomye %(read)s muri %(total)s,Usubalile imibuzo %(read)s yemibuzo %(total)s,Waverenga chikamu %(read)s kubva muchikamu,Mwasomye %(read)s kuri %(total)s,%(read)s amin’ny %(total)s no novakianao,तपाईंले %(read)s बाट %(total)s पढ्नुभयो,آپ نے %(total)s میں سے %(read)s پڑھ لیے ہیں۔,Kaykuna leyishka %(read)s de %(total)s,Вы прочитали %(read)s из %(total)s,Usufunde i-%(read)s koku %(total)s,%(read)s ካብ %(total)s ኣንቢብካ ኢኻ,Шумо алакай %(read)s аз %(total)s хондаед,%(total)sت لە %(read)s خوێندۆتەوە,អ្នកបានអាន %(read)s ​ក្នុងចំណោម %(total)s,Siz %(read)s dan %(total)s tasini o‘qidingiz,Siz %(read)s dan %(total)s in oqıp shıqtın’ız,Anda telah membaca %(read)s dari %(total)s,ඔබ ප්‍රශ්න %(total)s න් %(read)s ක් කියවා ඇත,நீங்கள் %(total)s  இல் %(read)s இனை வாசித்துள்ளீர்கள்,আপনি %(read)s   এর মাঝে মোট %(total)s  টি পড়েছেন,را خوانده اید (total)s% از (read)s% شما,تاسو د (%ټول) څخه %(لوستل) لوستلی دی,आपने %(total)s में से %(read)s पढ़ा है,Ви прочитали %(read)s з %(total)s
,,,Completed,Terminado,Achevé,Concluído,مكتمل,Imekamilika,Omaliza,Wabirangije,Okuqediweyo,Zvapera,Vyarangiye,Vita,पूरा भयो,مکمل,Tukurishka,Завершено,Uqedile,ተወዲኡ,Тамом,تەواوکراوە,បានបញ្ចប់,Tugatildi,Tamamlandı,Telah lengkap,,,,,,,Завершено
,,,Incomplete,Incompleto,Inachevé,Incompleto,غير مكتمل,Haijakamilika,Osamaliza,Ntibirangiye,Okungapelelanga,Zvisati zvapera,Ntivyarangiye,Tsy mbola vita,पूरा भएको छैन,نامکمل,Manarak tukurishka,Не завершено,Akuphelele,ኣይተወደአን,Нотамом,تەواو نەکراوە,មិនបានបញ្ចប់,Tugallanmagan,Tamamlanbadı,Tidak lengkap,,,,,,,Незавершено
,TRUE,"Shown in quizzes and surveys, indicates position of the question among all the questions.",%(counter)s of %(total)s questions,%(counter)s de %(total)s preguntas,%(counter)s sur %(total)s questions,%(counter)s de %(total)s perguntas,أسئلة %(total)s من %(counter)s,Maswali %(counter)s ya %(total)s,Mafunso %(counter)s pa mafunso %(total)s,Ibibazo %(counter)s muri %(total)s,%(counter)s yemibuzo %(total)s,Mibvunzo %(counter)s kubva pamibvunzo %(total)s,%(counter)s kuri %(total)s ibibazo,Fanontaniana %(counter)s amin’ny %(total)s,%(counter)s को %(total)s प्रश्नहरू,%(total)s میں سے %(counter)s سوالات,Tapuykuna %(counter)s de %(total)s,%(counter)s из %(total)s вопросов,Imibuzo engu %(counter)s kwengu %(total)s,%(counter)s ሕቶታት %(total)s,%(counter)s аз %(total)s саволҳо,%(total)sت لە %(counter)s پرسیار,%(counter)s នៃសំណួរ %(total)s,%(counter)s ta savoldan %(total)s tasi,Sorawdın’ %(counter)s dan %(total)s i,%(counter)s dari %(total)s pertanyaan,ප්‍රශ්න %(total)s  න් %(counter),%(total)s வினாக்களில் %(counter)s,%(total)s  টি প্রশ্নের %(counter)s শতাংশ,%(counter)s از %(total)s سوال,د ٪ (ټول) پوښتنو څخه %(کاونټر)s,%(total)s प्रश्नों में से %(counter)s,%(counter)s з %(total)s запитань
,TRUE,"Shown in surveys, polls and quizzes as instructions to the user that they should select one the several available options.",Select one,Selecciona una,Choisir une question,Seleccione um,اختار واحد,Chagua moja,Sankhani limodzi,Hitamo kimwe,Khetha okukodwa,Sarudza chimwe,Hitamwo kimwe,Mifidiana iray,एउटा छान्नुहोस्,ایک منتخب کریں,Shuklla akllay,Выберите один вариант,Khetha okukodwa,ሓንቲ ምረጽ,якеро интихоб кунед,یەک دانە هەڵبژێرە,ជ្រើសរើសមួយ,Bittasini tanlang,Birin tan’lan’,Pilih satu,එකක් තෝරගන්න,ஒன்றினைத் தெரிவுசெய்யவும்,একটি বেছে নিন,یکی را انتخاب کن,یو انتخاب کړئ,एक का चयन करें,Виберіть один варіант
,TRUE,"Shown in surveys, polls and quizzes as instructions to the user that they are not required to answer the question in order to submit.",Optional,Opcional,Optionnel,Opcional,اختياري,Hiari,Losankha,Ufite amahitamo,Ungakhetha uma ufuna,Kana uchida,Bidashoboka,Tsy voatery,वैकल्पिक,انتخابی,Munashpaka akllay,Необязательно,Ongakukhetha,መማረጺ,Ихтиёрӣ,ئارەزوومەندانە,ជាជម្រើស,Ixtiyoriy,Qosımsha (ma’jburiy emes),Opsional,විකල්ප,விருப்பத்துக்குரியது,ঐচ্ছিক,اختیاری,اختیاری,वैकल्पिक,Додатково
,,,Insert your answer,Ingresa tu respuesta,Insérer votre réponse,Insira a sua resposta,دخل الجواب ديالك,Ingiza jibu lako,Lembani yankho lanu,Andika igisubizo cyawe,Faka impendulo yakho,Isa mhinduro,Shiramwo inyishu yawe,Soraty eto ny vali-teninao,तपाईंको उत्तर सम्मिलित गर्नुहोस्,اپنا جواب درج کریں,Kanpa respuesta kaypi killkay,Введите свой ответ,Faka impendulo yakho,መልሲኻ ኣእቱ,Ҷавоби худро дохил кунед,وەڵامەکەت داخڵ بکە,បញ្ចូលចម្លើយរបស់អ្នក,Javobingizni kiriting,O’z juwabın’ızdı kiritin’,Masukkan jawaban Anda,,,,,,,Укажіть свою відповідь
,TRUE,"Shown in input boxes, indicating to the user that there is not limit on the amount of text they can enter.",No limit,Sin límite,Pas de limite,Sem limite,غير محدود,Hakuna kikomo,Palibe malire,Nta mbibi,Akula umkhawulo,Zvisina muganhu,Ntakarimbi,Tsy misy fetra,कुनै सीमा छैन,کوئی حد نہیں,Killkaylla,Без ограничения,Akunamkhawulo,ደረት የብሉን,Номаҳдуд,سنووردار نییە,គ្មានកំណត់,Chegara yo‘q,Sheklew joq,Tanpa batasan,සීමාවක් නැත,வரையறை இல்லை,সীমা হীন,بدون محدودیت,هیڅ حد نشته,कोई सीमा नहीं,Без обмежень
,,,Submit,Enviar,Soumettre,Submeter,إرسال,Wasilisha,Tumizani,Ohereza,Tumezela,Tumira,Tanga,Alefa,पेश गर्नुहोस्,جمع کروائیں,Kachana,Отправить,Thumela,ኣእቱ,Ироа диҳед,پێشکەشکردن,ដាក់បញ្ជូន,Topshiring,Tapsırıw,Kirim,,,,,,,Надіслати
,TRUE,"Text on a button shown in several places, after clicking the user is sent to the homepage.",Go to homepage,Ir al inicio,Aller à la page d'accueil,Ir para a página inicial,اذهب إلى الصفحة الرئيسية,Nenda kwa ukurasa wa kwanza,Pitani pa tsamba loyamba,Subira ahabanza,Iya ekhasini elokuqala,Enda kuhomupeji,Kuja kurupapuro writanguriro,Miverina any amin’ny pejy fandraisana,होमपेजमा जानुहोस्,صفحۂ اول پر جائیں,Kallari paginaman ri,Вернуться на главную страницу,Iya ekhasini eliyisiqalo,ናብ ገዛ ገጽ ኪድ,Ба сафҳаи аслӣ равед,بڕۆ بۆ پەڕەی سەرەکی,ទៅទំព័រដើម,Bosh sahifaga boring,Bas betke o’tiw,Pergi ke beranda,මුල් පිටුවට යන්න,முகப்பக்கத்துக்குச் செல்லவும்,হোম পেজে ফিরে যান,به صفحه اصلی بروید,د کور پاڼې ته لاړ شئ,होमपेज पर जाएं,На головну
,,,Thank you for your input!,¡Gracias por tu aporte!,Merci pour votre contribution !,Obrigado pela sua contribuição!,شكرا لك على المشاركة ديالك!,Asante kwa maoni yako!,Zikomo kwambiri chifukwa cha mayankho anu!,Murakoze kuduha ibitekerezo!,Siyabonga ngakho konoko okufakileyo!,Tinotenda nezvawanyora!,Mwakoze kuvyiyunviro vyanyu!,Misaotra anao tamin’ny fandraisanao anjara !,तपाईंको इनपुटको लागी धन्यवाद!,آپ کی رائے کا شکریہ!,Pagui kanpa opinión kushkamanta.,Спасибо за ваш вклад!,Siyabonga ngovo lwakho!,ስለቲ ዝገበርካለይ ምትእኽኻብ የመስግነካ!,Ташаккур барои вурудии шумо!,سووپاس بۆ زانیاری پێدانەکەت,អរគុណសម្រាប់ការផ្តល់មតិរបស់អ្នក!,Qo‘shgan hissangiz uchun rahmat!,Sizdin’ u’lesin’iz ushın raxmet!,Terima kasih atas masukan Anda!,,,,,,,Дякуємо за ваш внесок!
,,,Get started,Comenzar,Commencer,Comece,إبدأ,Kuanza,Yambani,Tangira,Qalisa,Tanga,Tangura,Manomboka,सुरु गर्नुहोस्,آغاز کریں,Kallari,Начать,Qalisa,ጀምር,Шурӯъ кунед,دەستپێبکە,ចាប់ផ្តើម,Boshlang,Baslaw,Memulai,,,,,,,Розпочнемо
,,,Complete a %(course_name)s course,Completa un curso de %(course_name)s,Terminer un cours %(course_name)s,Completar o curso %(course_name)s,كمل درس %(course_name)s,Kamilisha kozi ya %(course_name)s,Malizani phunziro la %(course_name)s,Iga isomo rya %(course_name)s,Qedela isifundo se %(course_name)s,Pedza chidzidzo che %(course_name)s,Uzuza i %(course_name)s icigwa,Mamita lesona %(course_name)s,%(course_name)s कोर्स पूरा गर्नुहोस्,ایک %(course_name)s کورس مکمل کریں۔,%(course_name)s curso tukuri,Пройти курс %(course_name)s,Qedela izifundo ze %(course_name)sx,ኮርስ %(course_name)s ምሉእ ብምሉእ,Давраи %(course_name)s ро пур кунед,تەواوکردنی کۆرسێکی %(course_name)s,បញ្ចប់វគ្គសិក្សា  %(course_name)s,%(course_name)s kursini yakunlang,%(course_name)s kusın tamamlan’,Lengkapi kursus  %(course_name)s,,,,,,,Пройдіть курс %(course_name)s
,TRUE,Shown when a user has already completed a survey.,You have already completed this survey.,Ya has completado este cuestionario.,Vous avez déjà fini cette enquête.,Já completou este inquérito.,كملتي هاذ الإستطلاع.,Umeshakamilisha utafiti huu.,Mwamaliza kale kuyankha mafunso a kafukufukuyu.,Ubu bushakashatsi wamaze kubwuzuza.,Usuyiqedile incwaningo leyi.,Watopedza tsvakurudzo iyi.,Mwamaze kwuzuza ubu bushakashatsi.,Efa nanao ity fanadihadiana ity ianao.,तपाईंले पहिले नै यो सर्वेक्षण पूरा गर्नु भैसकेको छ।,آپ پہلے ہی یہ سروے مکمل کر چکے ہیں۔,Tukuy tapuykunata kutichishkami kashka.,Вы уже прошли этот опрос.,Usuyiqedile le nhlolovo.,ነዚ መጽናዕቲ እዚ ቀደም ዛዚምካዮ ኢኻ።,Шумо алакай ин пурсишро ба итмом расонадед.,تۆ پێشتر ئەم ڕاپرسییەت تەواوکردووە,អ្នកបានបំពេញការស្ទង់មតិនេះរួចហើយ។,Bu so‘rovnomani allaqachon yakunladingiz.,Siz bul sorawnamanı tamamladın’ız.,Anda telah melengkapi survei ini.,ඔබ දැනටමත් මෙම සමීක්ෂණය සම්පූර්ණ කර ඇත.,நீங்கள் தற்போது இந்த ஆய்வினைப் பூர்த்திசெய்துள்ளீர்கள்.,আপনার ইতিমধ্যে জরিপটি সম্পন্ন করেছেন,شما قبلاً این سروی را تکمیل کرده اید.,تاسو لا دمخه دا سروې بشپړه کړې ده.,आपने यह सर्वेक्षण पहले ही पूरा कर लिया है।,Ви вже пройшли це дослідження.
,,,You didn't select a choice,No seleccionaste una alternativa,Vous n'avez pas fait de choix,Não seleccionou uma opção,ما حددتيش اختيار,Haukuchagua chaguo,Simunasankhe yankho lililonse.,Ntabwo wahisemo,Awukethanga impendulo,Hauna chawasarudza,Ntimwahisemwe,Mila misafidy iray ianao,तपाईंले छनौट चयन गर्नुभएन,آپ نے کوئی آپشن نہیں چنا,Mana kutichirkanki,Вы не выбрали вариант ответа,Awukhethanga ukukhetha,መማረጺ ኣይመረጽካን,Шумо ҳеҷ гузинишро интихоб накардед,هیچ هەڵبژاردنێکت نەکردووە,អ្នកមិនបានជ្រើសរើសជម្រើសណាមួយទេ,Siz tanlovni amalga oshirmadingiz,Siz tan’lawdı saylamadın’ız,Anda belum memilih,,,,,,,Ви не вибрали варіант
,,,Survey Results,Resultados del Cuestionario,Résultats de l'enquête,Resultados do Inquérito,نتائج الاستطلاع,Matokeo ya Uchunguzi,Zotsatira za Kafukufuku.,Amakuru yavuye mu Bushakashatsi,Okuphumileyo kuncwaningo,Zvabuda musarudzo,Inyishu zubushakashatsi,Valin’ny fanadihadiana,सर्वेक्षणको परिणामहरू,سروے کے نتائج,Tapuykunapa Resultadokuna,Результаты опроса,Imiphumela yenhlolovo,ውጽኢታት መጽናዕቲ,Натиҷаи пурсиш,ئەنجامەکانی ڕاپرسی,លទ្ធផលការស្ទង់មតិ,So‘rovnoma natijalari,Sorawnama na’tiyjeleri,Hasil survei,,,,,,,Результати дослідження
,TRUE,"Shown in surveys, polls and quizzes as instructions to the user that they can """"check"""" multiple checkboxes.",Check all that apply,Selecciona todas las que correspondan,Choisir tout ce qui s'applique,Verifique tudo o que se aplica,تحقق من هادشي واش منطبق,Tia alama yote yanayotumika,Sankhani zonse zomwe zili zoyenera,Hitamo ibishoboka byose,Hlola konke okufaneleyo,Sarudza zvose zvinoenderana,Raba ibisabwa vyose,Fidio izay rehetra marina,लागू हुने सबैमा चिन्ह लगाउनुहोस्,تمام قابل اطلاق پر نشان لگائیں,Alli kakpika akllay,Отметьте все подходящие варианты,Hlola konke okusebenzayo,ንኹሉ እቲ ዝሰርሕ መርምሮ,Тамоми чизҳои марбутро бозбинӣ намоед,لە هەموو ئەوانە دڵنیابەرەوە کە جێبەجێدەکرێن,គូសគ្រីសទាំងអស់ដែលស័ក្តិសម,Tegishlilarni barchasini belgilang,Barlıg’ın teksenin’,Periksa semua yang berlaku,අදාළ වන සියල්ල ලකුණු කරන්න,பொருந்தும் அனைத்தையும் சரிபார்க்கவும்.,প্রযোজ্য হলে সব গুলো চেক করুন,همه موارد که صدق می کند را انتخاب نمایید,ټول هغه وګورئ چې پلي کیږي,लागू होने वाले सभी की जांच करें,"Позначте всі варіанти, що підходять"
,TRUE,"Shown after a user submits a quiz, above their result score.",Your results!,¡Tus resultados!,Vos résultats !,Os seus resultados!,النتائج ديالك!,Matokeo yako!,Zotsatira zanu!,Amanota yawe!,Imiphumela yakho!,Zvawawana!,Inyishu zanyu!,Ny valiny !,तपाईको नतीजा!,آپ کے نتائج!,Kanpa notakuna.,Ваши результаты!,Imiphumela yakho!,እቲ ዝረኸብካዮ ውጽኢት!,Натоиҷи шумо!,ئەنجامەکانت!,លទ្ធផលរបស់អ្នក!,Sizning natijalaringiz!,Sizdin’ na’tiyjen’iz!,Hasil Anda!,ඔබේ ප්‍රතිඵල!,உங்கள் பெறுபேறுகள்!,আপনার ফলাফল,نتایج شما,ستاسو پایلې,आपके परिणाम!,Ваші результати!
,,,%(counter)s Correct,%(counter)s Correctas,%(counter)s Correct(s),%(counter)s Correcto,صحيح%(counter)s,%(counter)s Sahihi,Okhoza %(counter)s,Wakoze %(counter)s,%(counter)s Okuyikho,Wagona %(counter)s,%(counter)s nivyo,%(counter)s Marina,%(counter)s सही,%(counter)s درست,%(counter)s Alli,%(counter)s верно,%(counter)s kulungile,%(counter)s ትኽክል,%(counter)s дуруст,%(counter)s ڕاستە,ត្រឹមត្រូវ %(counter)s,%(counter)s ta to‘g‘ri,%(counter)s Durıs,%(counter)s Benar,,,,,,,%(counter)s правильно
,,,%(counter)s Incorrect,%(counter)s Incorrectas,%(counter)s Incorrect(s),%(counter)s Incorrecto,غير صحيح%(counter)s,%(counter)s Sio sahihi,Olakwa %(counter)s,Wishe %(counter)s,%(counter)s Okungasikho,Watadza %(counter)s,%(counter)s sivyo,%(counter)s Diso,%(counter)s गलत,%(counter)s غلط,%(counter)s Panda,%(counter)s неверно,%(counter)s akulungile,%(counter)s ጌጋ,%(counter)s нодурус,%(counter)s ڕاست نییە,មិនត្រឹមត្រូវ %(counter)s,%(counter)s ta noto‘g‘ri,%(counter)s Nadurıs,%(counter)s Salah,,,,,,,%(counter)s неправильно
,,,Back to article,Volver al artículo,Retourner à l'article,Voltar ao artigo,رجع للمقال,Rudi kwenye nakala,Bwererani,Gusubira ku nyandiko,Buyela kumbhalo,Dzokera kuchinyorwa,Gusubira kungingo,Miverina any amin’ny lahatsoratra,लेखमा फर्कनुहोस्,مضمون پر واپس جائیں,Paginaman kutin ri,Назад к статье,Phindela kwindatshana,ናብ ዓንቀጽ ተመለስ,Бозгашт ба матлаб,گەڕانەوە بۆ نووسراوەکە,ត្រលប់ទៅអត្ថបទ,Maqolaga qaytish,Maqalag’a qaytıw,Kembali ke artikel,,,,,,,Повернутися до статті
,TRUE,"Shown on a button after a user submits a quiz, clicking the button returns the user to the start.",Replay Quiz,Repetir Preguntas,Repassez le test,Quiz de Repetição,إعادة مسابقة,Jaribu tena Jaribio,Yankhaninso Mafunso,Gusubiramo Ibazwa,Qalisa imibuzo,Tangidza mibvunzo,Gusubiramwo ikibazo,Averina indray ny fanotaniana,हाजिरी जवाफ पुनः खेल्नुहोस्,کوئز دوبارہ کریں,Examenta kutin ruray,Пройти тест заново,Phindudlale imibuzo,ሕቶ መልስ,Санҷиши такрорӣ,وەڵامدانەوەی کویز,ចាក់កម្រងសំណួរខ្លីៗជាថ្មី,Boshqotirmani boshidan boshlash,Viktorinag’a qaytıw,Mengulang Kuis,පැන විසඳුම නැවත ක්‍රියාකරන්න,புதிரினை மீண்டும் செயற்படுத்தவும் / விளையாடவும்,পুনরায় কুইজে অংশ নিন,تکرار امتحان,مسابقه بیا تکرار کړئ,क्विज फिर से खेलें,Відтворити на тест
,TRUE,"Shown after a user submits a quiz, indicating that they answered a question incorrectly.",Incorrect,Incorrecto,Incorrect,Incorrecto,غير صحيح,Sio sahihi,Mwalephera,Wabyishe,Okungafanelanga,Watadza,Sivyo,Diso,गलत,غلط,Panda,Неверно,akulungile,ጌጋ,Нодуруст,ڕاست نییە,មិនត្រឹមត្រូវ,Noto‘g‘ri,Nadurıs,Salah,වැරදියි,தவறு,ভুল,غلط,ناسم,ग़लत,Неправильно
,TRUE,"Shown after a user submits a quiz, indicating that they answered a question correctly.",Correct,Correcto,Correct,Correcto,صحيح,Sahihi,Mwakhoza,Wabikoze,Okulungile,Wagona,Nivyo,Marina,सही,درست,Alli,Верно,kulungile,ትኽክል,Дуруст,ڕاستە,ត្រឹមត្រូវ,To‘g‘ri,Durıs,Benar,නිවැරදි,சரி,সঠিক,درست,سم,सही,Правильно
,,,Thank you for your response!,¡Gracias por tu respuesta!,Merci de votre réponse !,Obrigado pela sua resposta!,شكرا على الإجابة ديالك!,Asante kwa jibu lako!,Zikomo chifukwa cha yankho lanu!,Urakoze ku gisubizo utanze!,Siyabonga ngempendulo yakho!,Tinotenda nemhunduro dzako!,Mwakoze kunyishu zanyu!,Misaotra ny amin’ny vali-teninao !,तपाईको प्रतिक्रियाको लागि धन्यबाद!,آپ کے جواب کا شکریہ!,Pagui kutichishkamanta.,Спасибо за ваш ответ!,Siyabonga ngempendulo yakho!,ስለቲ ዝገበርካለይ ምላሽ የመስግነካ!,Ташаккур барои посухи шумо!,سوپاس بۆ وەڵامەکەت!,អរគុណសម្រាប់ចម្លើយរបស់អ្នក!,Javobingiz uchun rahmat!,Juwabın’ız ushın sizge raxmet!,Terima kasih atas respon Anda!,,,,,,,Дякуємо за відповідь!
